商品コード,SKUID,商品名,グループ,部門,カテゴリ,サブカテ,is_selected
4903110244431 ,14903110244438 ,ヤマザキ 5つに切ったロールケーキ（コーヒー）5枚入,221,90,1,2,1
4908011614246 ,14908011614243 ,雪印メグミルク ナチュレ恵 ブルーベリー＋いちご 70g×4,221,18,2,3,1
4973965001800 ,14973965001807 ,鈴廣 小田原っ子（白）145g,221,13,1,1,1
3068320116266 ,13068320116263 ,伊藤園 エビアン 750ml,211,74,2,1,1
4549395652112 ,14549395652119 ,3Mジャパン Scotch－brite（スコッチ・ブライト）すごいボトル洗い 取替え用スポンジ 1個,384,303,2,1,1
4549414167078 ,14549414167075 ,トップバリュベストプライズ フライドポテトスティック ベーコンホットチリ味 60g,211,1,2,1,1
4549414517125 ,14549414517122 ,トップバリュ グリーンカレー 130g,221,16,4,4,1
4901313206676 ,14901313206673 ,亀田製菓 技のこだ割り 旨辛とうがらし 110g,211,1,3,1,1
4901740710692 ,14901740710699 ,シマヤ 昔ながらの雑炊 かにだし仕立て 230g,211,5,4,2,1
4902560015554 ,14902560015551 ,はごろもフーズ 食塩不使用シーチキンLフレーク 70g,211,5,2,1,1
4902888218811 ,14902888218818 ,森永製菓 マリー 21枚,211,1,1,1,1
4514603433111 ,14514603433118 ,アサヒ飲料 十六茶 630ml,211,74,1,6,1
4549414436716 ,14549414436713 ,トップバリュベストプライス フルーツミックスヨーグルト 脂肪ゼロ 70g×4個,221,18,2,3,1
4901085097007 ,14901085097004 ,伊藤園 お～いお茶 250ml,221,20,2,8,1
4901810011834 ,14901810011831 ,トップバリュ 山いもの粉 1パック（8.5g×2袋入）,211,4,3,2,1
4903111375677 ,14903111375674 ,ユニ・チャーム ソフィ Kiyora 天然の香り アロマローズ72コ入,384,244,5,4,1
4976555823370 ,14976555823377 ,【ペット用】ドギーマンハヤシ 絹紗（さや）ビーフ キューブ プレーン 100g,384,247,1,3,1
4987244600059 ,14987244600056 ,【0ヶ月頃～】和光堂 レーベンスミルク はいはい おしりふき付き 810g×2缶パック,113,123,17,10,1
4549414464078 ,14549414464075 ,トップバリュベストプライス スライスチーズ 15g×12枚入,221,21,3,2,1
4901301415059 ,14901301415056 ,花王 バスマジックリン 泡立ちスプレー SUPERCLEAN グリーンハーブの香り つめかえ用 超特大サイズ 1200ml,384,304,3,2,1
4901777361232 ,14901777361239 ,サントリーフーズ ペプシ生 600ml,211,74,1,4,1
4901810974481 ,14901810974488 ,トップバリュ ごはん 新潟コシヒカリ 180g×5,211,5,4,1,1
4902110380514 ,14902110380511 ,日清フーズ 超もち生パスタ 濃厚海老トマトクリーム 275g,221,24,1,5,1
4549414227598 ,14549414227595 ,トップバリュベストプライス 鮭がゆ 250g,211,5,4,2,1
4549414454291 ,14549414454298 ,トップバリュ ピュアチョコレート ビター 50g,211,1,1,2,1
4549741024389 ,14549741024386 ,トップバリュ ざっくりライトミール ブランサンド ブルーベリー味 4枚,211,805,7,1,1
4901002149819 ,14901002149816 ,ヱスビー食品 日乃屋カレー お店の中辛 和風ビーフカレー 180g,211,5,3,1,1
4901750332402 ,14901750332409 ,日本製紙クレシア スコッティ ファイン 3倍巻キッチンタオル 150カット×4ロール,384,303,3,1,1
4901777278356 ,14901777278353 ,サントリーフーズ 特茶ジャスミン 500ml（特定保健用食品）,211,74,3,5,1
4901820333131 ,14901820333138 ,パスコ カスタードクリームパン 1個,221,17,9,4,1
4902605011862 ,14902605011869 ,古谷乳業 成分無調整酪農牛乳 1000ml,221,20,1,1,1
4582117941002 ,14582117941009 ,マルハニチロ フローズンホイップ 500ml,221,24,1,7,1
4901070111817 ,14901070111814 ,エステー 脱臭炭 冷凍室用 70g,384,303,1,5,1
4901777222908 ,14901777222905 ,サントリー ー196℃ストロングゼロ ダブル完熟梅 500ml,214,9,5,2,1
4901777336704 ,14901777336701 ,サントリーフーズ GREENDAKARA 600ml,211,74,1,79,1
4902560041669 ,14902560041666 ,はごろもフーズ さばで健康水煮 160g,211,5,2,2,1
4987904100974 ,14987904100971 ,◆ 【第2類医薬品】シオノギヘルスケア メジコンせき止め錠Pro 20錠,382,695,1,3,1
4547894198629 ,14547894198626 ,モンデリーズ リカルデントさっぱりミントボトル 140g,211,1,1,3,1
4901148083787 ,14901148083784 ,マルヤナギ小倉屋 ひとくちサイズのさつまいも 120g,221,14,2,3,1
4901201148828 ,14901201148825 ,UCC上島珈琲 職人の珈琲 リッチブレンド 7g×16P,211,2,4,2,1
4902720156233 ,14902720156230 ,森永乳業 チョコクロサンドアイス 75ml,221,19,1,5,1
4903050166541 ,14903050166548 ,雪印メグミルク 雪印北海道100芳醇ゴーダクラッシュ 50g,221,21,3,6,1
4908729108587 ,14908729108584 ,えひめ飲料 POMポンジュース 800ml,211,74,3,1,1
4549414083156 ,14549414083153 ,新ベストプライス 皮付きさきいか 18g,211,1,6,2,1
4549414209792 ,14549414209799 ,【ケース販売】トップバリュベストプライス ラベルレス炭酸水 1000ml×12本入,211,74,2,2,1
4562452230306 ,14562452230303 ,アヲハタ ヴェルデ チョコホイップ 100g,211,2,2,1,1
4901777376403 ,14901777376400 ,サントリー ノンアルでワインの休日 白（ノンアルコール）350ml,214,273,89,89,1
4902201440479 ,14902201440476 ,ネスレ日本 マギー ブイヨン袋 4g×20個,211,5,1,3,1
4014400925395 ,14014400925392 ,ストーク メルシープチチョコレートコレクション 125g,278,841,1,2,1
4549414175486 ,14549414175483 ,トップバリュ ベトナム産原料 ベトナム加工asc認証 尾付えびマヨソース和え 135g,241,40,20,2,1
4549741485647 ,14549741485644 ,トップバリュ スープ春雨 野菜とわかめ 27.1g,211,5,1,4,1
4549741533676 ,14549741533673 ,トップバリュベストプライス Sparkling Water 炭酸水 レモン 500ml,211,74,2,2,1
4897036693407 ,14897036693404 ,アサヒ飲料 モンスターエナジー マンゴーロコ 355ml,211,74,3,3,1
4549414003390 ,14549414003397 ,トップバリュ ベストプライス SparklingWater炭酸水 1000ml,211,74,2,2,1
4549414449129 ,14549414449126 ,トップバリュ ガトーソワイユ バスクチーズケーキ風ヨーグルト 90g,221,18,2,3,1
4549741160933 ,14549741160930 ,トップバリュ 特別栽培米　宮城県産ひとめぼれ 2kg,211,8,1,11,1
4901301415660 ,14901301415667 ,花王 アタック 抗菌EX 部屋干し用 つめかえ用 超特大サイズ 2500g,384,304,1,2,1
4902170556843 ,14902170556840 ,ニップン オーマイ パイシート 4枚入（400g）,221,24,1,7,1
4902381001316 ,14902381001313 ,にんべん つゆの素 1000ml,211,3,17,1,1
4902726290436 ,14902726290433 ,マスヤ 4連おにぎりせんべい 56g,211,1,5,4,1
4972195030772 ,14972195030779 ,キョクヨー さばみそ煮 160g,211,5,2,2,1
4987386050040 ,14987386050047 ,【液体ミルク】【0ヶ月～】アイクレオ 赤ちゃんミルク3本パック（125ml×3）,113,123,17,10,1
4549414216059 ,14549414216056 ,トップバリュベストプライス まろやかミルク仕立て ポタージュ 17.5g×8,211,5,1,1,1
4549741174367 ,14549741174364 ,トップバリュベストプライス 味付けいなりあげ 12枚×2,221,12,1,10,1
4901777377752 ,14901777377759 ,サントリーフーズ GREENDAKARA香ばしっ！麦茶 650ml,211,74,1,6,1
4901990345217 ,14901990345214 ,マルちゃん パリパリ無限キャベツのもと 40g,221,83,1,6,1
4901990513081 ,14901990513088 ,東洋水産 マルちゃん マルちゃん正麺味噌味 5食,211,5,10,1,1
4902121813094 ,14902121813091 ,トップバリュベストプライス 野菜ジュース 食塩不使用 900g,211,74,3,2,1
4902130375040 ,14902130375047 ,ニチレイフーズ 海老とチーズのグラタン 2個入,221,24,1,4,1
4971958025253 ,14971958025250 ,関越物産 国産使い切りサイズ生っ粋のしらたき 100g,221,12,3,2,1
4515061188186 ,14515061188183 ,スタイリングライフ・ホールディングス BCLカンパニー サボリーノ 目ざまシート ボタニカル 28枚（272mL）,381,310,10,1,1
4549414354690 ,14549414354697 ,トップバリュ パフブロックチョコ 52g,211,1,6,2,1
4549741719599 ,14549741719596 ,トップバリュ 鶏肉と野菜のトマト煮込み風 255g,221,24,2,8,1
4549741805520 ,14549741805527 ,トップバリュベストプライス 香りと旨みの焙煎仕立てカレー 甘口 150g,211,3,11,1,1
4901306044063 ,14901306044060 ,カゴメ 野菜生活100 オリジナル 200ml,221,20,2,8,1
4901777377158 ,14901777377155 ,【ケース販売】サントリーフーズ 伊右衛門 濃い味 600ml×24,211,74,3,5,1
4902201424042 ,14902201424049 ,ネスレ ゴールドブレンド瓶 80g,211,2,4,1,1
4902831507962 ,14902831507969 ,三井農林 日東紅茶オーガニックルイボスティー 20袋入,211,2,5,4,1
4903050502806 ,14903050502803 ,雪印メグミルク ネオソフト 300g,221,21,2,1,1
4903111161140 ,14903111161147 ,ユニ・チャーム ムーニー おしりふき トイレに流せるタイプ つめかえ用 50枚入×3コ,113,353,1,5,1
4905841010538 ,14905841010535 ,東邦金属工業 ファミリーボンベ 3本組,375,212,15,2,1
4976994206789 ,14976994206786 ,ハーゲンダッツ ミニカップ イタリア栗のタルト 92ml,221,19,1,1,1
4549414285048 ,14549414285045 ,トップバリュベストプライス 薬用入浴剤 ゆずの香り 詰替え 680g,384,243,5,2,1
4549741035774 ,14549741035771 ,トップバリュベストプライス 野菜と果実のジュース 930g,211,74,3,2,1
4901411157719 ,14901411157716 ,キリンビール 一番搾り 350ml×6,214,274,6,1,1
4901734043898 ,14901734043895 ,サンヨー食品 サッポロ一番 塩らーめんどんぶり 75g,211,5,8,3,1
4909411088538 ,14909411088535 ,キリンビバレッジ 生茶 525ml,211,74,1,6,1
4549414363807 ,14549414363804 ,トップバリュベストプライス コクのある海鮮ちゃんぽん 80g,211,5,8,2,1
4901108005316 ,14901108005313 ,エバラ食品 浅漬けの素レギュラー 500ml,211,3,13,1,1
4901820385024 ,14901820385021 ,パスコ 低糖質ブレッドブラン 2個入,221,17,1,5,1
4902102150521 ,14902102150528 ,コカ・コーラ コスタコーヒーフラットホワイト 265ml,211,74,1,7,1
4902170571549 ,14902170571546 ,ニップン オーマイプレミアム彩々 舞茸となすの香味醤油 260g,221,24,1,5,1
4902720150996 ,14902720150993 ,森永乳業 マウントレーニア カフェラッテ ノンシュガー 240ml,221,20,2,8,1
4902777006284 ,14902777006281 ,明治 マカダミアチョコレート 9粒,211,1,1,2,1
4987188100325 ,14987188100322 ,◆ 【第3類医薬品】久光製薬 サロンパスAe 140枚,382,695,5,3,1
4901366026948 ,14901366026945 ,フードリエ やみつきになるレモン＆パセリウインナー 150g,221,52,1,6,1
4901880896492 ,14901880896499 ,サッポロビール ゴールドスター 350ml×6,214,274,63,1,1
4902008230631 ,14902008230638 ,天恵製菓 二色あんパイ 8個入,211,1,3,7,1
4902402413432 ,14902402413439 ,ハウス食品 シチュードボークリーム 122g,211,3,11,2,1
4902720060509 ,14902720060506 ,森永乳業 森永のおいしい牛乳 1L,221,20,1,1,1
4973360562715 ,14973360562712 ,サトウ食品 新潟県産かるーく一膳 130g×3パック,211,5,4,1,1
4976994205010 ,14976994205017 ,ハーゲンダッツ ミニカップ バニラ 110ml,221,19,1,1,1
4901810499823 ,14901810499820 ,トップバリュベストプライス 塩味えだまめ（台湾産）400g,221,23,1,4,1
4902720151092 ,14902720151099 ,森永乳業 マウントレーニア カフェラッテ ノンスイート 240ml,221,20,2,8,1
4970050960585 ,14970050960582 ,一正蒲鉾 かに風味スティックかまぼこ 10本入,221,13,1,3,1
4987244196798 ,14987244196795 ,【12ヶ月頃～】和光堂 BIGサイズのグーグーキッチン 角煮チャーハン 130g,113,123,17,50,1
4549414003420 ,14549414003427 ,【ケース販売】トップバリュ ベストプライス SparklingWater炭酸水レモン 1000ml×12本入,211,74,2,2,1
4549414138375 ,14549414138372 ,トップバリュベストプライス 若鶏のたれづけから揚げ 300g,221,24,2,2,1
4901820329486 ,14901820329483 ,パスコ チョコチップメロンパン 1個,221,17,9,4,1
4902121952502 ,14902121952509 ,Chill Break インスタントコーヒー フリーズドライ袋 100g,211,2,4,1,1
4909411089818 ,14909411089815 ,【ケース販売】キリンビバレッジ 生茶ほうじ煎茶 525ml×24本入,211,74,1,6,1
4549414448535 ,14549414448532 ,トップバリュ シールド乳酸菌入り 濃厚チーズかまぼこ 120g（30g×4）,221,52,1,9,1
4901313204207 ,14901313204204 ,亀田製菓 揚一番 100g,211,1,3,1,1
4901515122378 ,14901515122375 ,キッコーマン しぼりたて生しょうゆ 200ml,211,3,5,1,1
4903017021647 ,14903017021644 ,ケイエス 国産鶏鶏つくね串 126g,221,24,3,3,1
4909411090470 ,14909411090477 ,キリンビバレッジ キリンレモン 500ml,211,74,1,4,1
4549414010664 ,14549414010661 ,トップバリュ 純玄米黒酢 500ml,211,3,4,2,1
4549414161427 ,14549414161424 ,トップバリュ 北海道牛乳（産地パック）1000ml,221,20,1,1,1
4549741877466 ,14549741877463 ,トップバリュ グリーンアイ オーガニック プルーン（種抜き）150g,211,1,4,6,1
4902110280685 ,14902110280682 ,日清製粉ウェルナ マ・マー大盛り生パスタクリーミーカルボナーラ 350g,221,24,1,5,1
4902720117098 ,14902720117095 ,【1歳頃～】森永乳業 フルーツでおいしいやさいジュレ 黄色の野菜とくだもの 70g,113,123,17,70,1
4902738501025 ,14902738501022 ,マンナンライフ クラッシュタイプの蒟蒻畑ライト ぶどう味 150g（特定保健用食品）,221,18,1,2,1
4903088004884 ,14903088004881 ,ヤマダイ ニュータッチ 凄麺 佐野らーめん 115g,211,5,8,6,1
4903301344582 ,14903301344589 ,ライオン アクロン フローラルブーケの香り つめかえ用 大サイズ 850ml,384,304,1,2,1
4549414002980 ,14549414002987 ,トップバリュベストプライス ポテトチップス しお味  160g,211,1,2,1,1
4549414362428 ,14549414362425 ,【冷凍】トップバリュ白身魚フライ ー18℃ 240g,241,42,14,2,1
4549414431926 ,14549414431923 ,トップバリュベストプライス 爽やかレモン風味の塩焼そば 115g,211,5,8,5,1
4901520162260 ,14901520162267 ,テーブルマーク ごっつ旨いお好み焼 ぶた玉 1食入（300g）,221,24,1,6,1
4901777287969 ,14901777287966 ,サントリーフーズ グリーンダカラ 2000ml,211,74,1,79,1
4580173192062 ,14580173192069 ,日本ハム 松屋 牛めしの具 プレミアム仕様 135g,221,24,2,2,1
4901070712113 ,14901070712110 ,エステー ファミリー ビニール中厚手 指先強化 M 1双,384,303,2,5,1
4901133618697 ,14901133618694 ,【ペット用】いなばペットフード CIAO 焼かつおディナー）しらす・ほたて貝柱入り 50g,384,247,2,2,1
4901330593940 ,14901330593947 ,カルビー BIGBAGしあわせバタ～ 160g,211,1,2,1,1
4901483021130 ,14901483021137 ,ケンミン 焼ビーフン 65g,211,4,10,3,1
4901609015463 ,14901609015460 ,ジョンソン スクラビングバブル 流せるトイレブラシ 除菌消臭ブラス ホワイトブロッサム つけかえ用 ジャンボパック 24個入,384,304,3,3,1
4901730080156 ,14901730080153 ,ジョンソン・エンド・ジョンソン バンドエイド キズパワーパッド ジャンボサイズ 3枚,382,618,2,1,1
4902102141109 ,14902102141106 ,コカ・コーラ コカ・コーラ 1500ml,211,74,1,4,1
4902105003398 ,14902105003395 ,日清食品 カップヌードル シーフード ビッグカップ 104g,211,5,8,4,1
4902105945513 ,14902105945510 ,日清食品 キーマカレーメシスパイシー 105g,211,5,4,3,1
4902560212267 ,14902560212264 ,はごろもフーズ ゆであずき 150g,211,2,8,4,1
4903301745532 ,14903301745539 ,ライオン NANOX（ナノックス）エリそで用 つめかえ用 230g,384,304,1,2,1
4987035140610 ,14987035140617 ,大塚製薬 カロリーメイトゼリー アップル味 215g,211,805,7,1,1
4549414261523 ,14549414261520 ,トップバリュベストプライス キーマカレー 150g,211,5,3,1,1
4549741026093 ,14549741026090 ,トップバリュ カップみそ汁 しじみ 49.4g,211,5,11,3,1
4901005325609 ,14901005325606 ,グリコ スナオマカダミア＆アーモンド 120ml,221,19,1,7,1
4901360352326 ,14901360352323 ,ブルボン ミニビットアソートファミリーサイズ 139g,211,1,1,9,1
